env_id,seed,tag,frozen,total_steps,signal_window,signal_stride,wall_clock_seconds,signal,mode,bins_per_dim,clip,correction,k,max_samples,analysis_seed,rnd_overrides,label,tau,smooth_window,reference_quantile,conv_smooth_window,n_points,value_first,value_last,occupancy_max,occupancy_last,occupancy_at_plateau,t_conv,conv_status,random_return,reference_return,eval_distinct_returns,t_plateau,plateau_status,delta,retained,retained_status
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,1,1.0,1,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,4000,plateau,3488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,1,1.0,1,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3000,plateau,2488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,1,1.0,3,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,4000,plateau,3488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,1,1.0,3,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,1,1.0,3,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,1,1.0,3,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,4000,plateau,3488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,1,1.0,3,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3000,plateau,2488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,1,1.0,5,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,4000,plateau,3488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,1,1.0,5,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,1,1.0,5,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,1,1.0,5,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,4000,plateau,3488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,1,1.0,5,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3000,plateau,2488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,5,0.5,1,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,18500,plateau,17988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,5,0.5,1,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,5,0.5,1,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,10500,plateau,9988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,5,0.5,1,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,5,0.5,1,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3500,plateau,2988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,5,0.5,3,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,18500,plateau,17988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,5,0.5,3,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,5,0.5,3,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,10500,plateau,9988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,5,0.5,3,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,5,0.5,3,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3500,plateau,2988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,5,0.5,5,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,18500,plateau,17988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,5,0.5,5,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,5,0.5,5,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,10500,plateau,9988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,5,0.5,5,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,5,0.5,5,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3500,plateau,2988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,5,1.0,1,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,5,1.0,1,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,5,1.0,1,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,5,1.0,1,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,5,1.0,1,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3500,plateau,2988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,5,1.0,3,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,5,1.0,3,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,5,1.0,3,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,5,1.0,3,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,5,1.0,3,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3500,plateau,2988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,5,1.0,5,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,5,1.0,5,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,6500,plateau,5988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,5,1.0,5,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,5,1.0,5,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.003,512,converged,20.25,90.0,1,6000,plateau,5488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,5,1.0,5,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,3500,plateau,2988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,9,0.5,1,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,19500,plateau,18988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,9,0.5,1,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,8500,plateau,7988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,9,0.5,1,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,9000,plateau,8488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,9,0.5,1,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,8000,plateau,7488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,9,0.5,1,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,5500,plateau,4988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,9,0.5,3,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,19500,plateau,18988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,9,0.5,3,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,8500,plateau,7988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,9,0.5,3,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,9000,plateau,8488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,9,0.5,3,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,8000,plateau,7488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,9,0.5,3,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,5500,plateau,4988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,9,0.5,5,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,19500,plateau,18988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,9,0.5,5,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,8500,plateau,7988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,9,0.5,5,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,9000,plateau,8488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,9,0.5,5,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,8000,plateau,7488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,9,0.5,5,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,5500,plateau,4988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,9,1.0,1,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,11500,plateau,10988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,9,1.0,1,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,8500,plateau,7988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,9,1.0,1,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,7000,plateau,6488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,9,1.0,1,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,8000,plateau,7488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,9,1.0,1,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,5500,plateau,4988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,9,1.0,3,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,11500,plateau,10988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,9,1.0,3,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,8500,plateau,7988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,9,1.0,3,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,7000,plateau,6488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,9,1.0,3,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,8000,plateau,7488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,9,1.0,3,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,5500,plateau,4988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.2,9,1.0,5,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,11500,plateau,10988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.2,9,1.0,5,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,8500,plateau,7988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.2,9,1.0,5,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,7000,plateau,6488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.2,9,1.0,5,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,8000,plateau,7488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.2,9,1.0,5,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,5500,plateau,4988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,1,0.5,1,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,16000,plateau,15488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,1,0.5,1,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,1,0.5,1,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,1,0.5,1,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,4000,plateau,3488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.3,1,0.5,1,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,,no_plateau,,,no_stop_time
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,1,0.5,3,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,16000,plateau,15488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,1,0.5,3,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,1,0.5,3,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,1,0.5,3,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,4000,plateau,3488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_knn,sliding,,,,4.0,4000.0,,,sve_knn_k4_sliding,0.3,1,0.5,3,100,-17.373213652723315,-16.6825672231645,,,,512,converged,20.25,90.0,1,,no_plateau,,,no_stop_time
MarsRover,1,,False,50000,1000,500,38.123283110006014,rnd,sliding,,,,,,0.0,,rnd_s0_sliding,0.3,1,0.5,5,100,0.04760259338570926,3.235737624947261e-05,,,,512,converged,20.25,90.0,1,16000,plateau,15488,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,5.0,5.0,none,,,,,sve_grid_b5_c5_sliding,0.3,1,0.5,5,100,0.8262513855017923,0.3230989706853863,0.005988023952095809,0.002002002002002002,0.002,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,10.0,5.0,none,,,,,sve_grid_b10_c5_sliding,0.3,1,0.5,5,100,1.2580572834796555,0.6373621200935231,0.007984031936127744,0.003003003003003003,0.003,512,converged,20.25,90.0,1,4500,plateau,3988,1.0,retained
MarsRover,1,,False,50000,1000,500,38.123283110006014,sve_grid,sliding,20.0,5.0,none,,,,,sve_grid_b20_c5_sliding,0.3,1,0.5,5,100,1.5802137342130365,0.6373621200935231,0.00998003992015968,0.003003003003003003,0.004,512,converged,20.25,90.0,1,4000,plateau,3488,1.0,retained
